precio;dist_centro;long;metros;planta;tipo_vivienda;n_banos;n_habitaciones;barrio;ciudad;renta_media_barrio_persona;ascensor;garaje;trastero
179000;4.861365159513758;254159.8992248062;90;230998.28666666665;252778.02649006623;2;3;176404.87931034484;190057.55539568345;17745.0;1;1;1
145000;1.063120045105393;254159.8992248062;65;262086.6534090909;252778.02649006623;1;2;281037.2549019608;334480.57597816194;18625.0;0;0;0
125000;1.6543098437486623;125000.0;101;225398.6948051948;252778.02649006623;2;3;90312.65868263473;190057.55539568345;18614.0;1;1;1
249000;0.7610686250416456;254159.8992248062;119;236459.85382830625;252778.02649006623;2;3;219496.55172413794;334480.57597816194;16822.0;0;0;0
585000;0.8390268399247749;254159.8992248062;123;291211.22388059704;252778.02649006623;2;3;612584.0909090909;334480.57597816194;35944.0;1;0;0
135000;30.97209522300561;254159.8992248062;100;230998.28666666665;252778.02649006623;2;3;176404.87931034484;190057.55539568345;17745.0;1;1;1
147000;1.0678933039139789;254159.8992248062;59;262086.6534090909;252778.02649006623;1;2;281037.2549019608;334480.57597816194;18625.0;0;0;1
117200;1.690875333568663;254159.8992248062;65;230998.28666666665;252778.02649006623;1;3;104201.38888888889;190057.55539568345;18025.0;1;0;0
173000;3.002687692374605;254159.8992248062;100;289652.5281385281;252778.02649006623;1;2;249431.80327868852;190057.55539568345;28580.0;1;1;1
1800000;1.5076407502899911;254159.8992248062;200;289652.5281385281;252778.02649006623;4;5;909090.9090909091;334480.57597816194;35207.0;1;1;1
139500;1.2917247415644588;254159.8992248062;67;236459.85382830625;252778.02649006623;1;3;219496.55172413794;334480.57597816194;16822.0;1;0;0
206000;4.066042130799416;254159.8992248062;100;225398.6948051948;252778.02649006623;2;3;227430.84246575343;190057.55539568345;24575.0;1;1;1
390000;1.3920316392188048;254159.8992248062;190;290345.9590643275;265952.5438596491;2;3;219496.55172413794;334480.57597816194;16822.0;0;0;0
161000;1.2153671689766596;254159.8992248062;110;230998.28666666665;252778.02649006623;2;4;191365.7;190057.55539568345;24683.0;1;1;1
71400;1.3217931579906737;254159.8992248062;60;262086.6534090909;252778.02649006623;1;2;129751.72413793103;190057.55539568345;19662.0;0;0;0
75000;1.6003637288470909;75000.0;90;225398.6948051948;252778.02649006623;1;3;90312.65868263473;190057.55539568345;18614.0;1;0;0
1000000;0.4742998919264856;254159.8992248062;265;262086.6534090909;252778.02649006623;4;4;327772.18343195267;190057.55539568345;32596.0;1;1;0
193000;0.8619741344453403;254159.8992248062;109;289652.5281385281;252778.02649006623;2;4;191365.7;190057.55539568345;24683.0;1;1;1
295000;1.6525553817100749;254159.8992248062;77;291211.22388059704;252778.02649006623;1;3;318473.3333333333;334480.57597816194;21511.0;1;0;0
650000;1.803311665777134;254159.8992248062;115;274504.0;252778.02649006623;1;3;525095.0;334480.57597816194;29160.0;1;1;0
150000;0.7013216022532431;254159.8992248062;100;262086.6534090909;252778.02649006623;2;4;197418.125;190057.55539568345;25654.0;1;0;1
101614;2.165870569578596;101614.0;77;236459.85382830625;275298.29411764705;1;2;168983.80555555556;190057.55539568345;24683.0;0;0;0
179000;3.483292543942821;254159.8992248062;55;225398.6948051948;173195.92741935485;1;1;227430.84246575343;190057.55539568345;24575.0;1;1;1
249000;1.3908972895801757;254159.8992248062;89;289652.5281385281;252778.02649006623;2;2;328000.0;334480.57597816194;19129.0;1;0;0
114000;2.0336898595092543;254159.8992248062;75;225398.6948051948;173195.92741935485;1;1;114894.54545454546;190057.55539568345;17745.0;1;1;1
369000;0.43434372761246426;254159.8992248062;160;225398.6948051948;252778.02649006623;3;4;327772.18343195267;190057.55539568345;32596.0;1;1;0
75000;1.7702223089233784;254159.8992248062;70;225398.6948051948;252778.02649006623;1;2;90312.65868263473;190057.55539568345;18614.0;0;0;0
340000;0.2981581653008196;254159.8992248062;110;236459.85382830625;252778.02649006623;2;3;215743.75;334480.57597816194;13668.0;1;1;1
208075;1.2058896846694862;254159.8992248062;90;225398.6948051948;252778.02649006623;2;3;197418.125;190057.55539568345;25654.0;1;1;1
85000;1.690875333568663;254159.8992248062;86;289652.5281385281;252778.02649006623;1;3;104201.38888888889;190057.55539568345;18025.0;1;0;0
430000;0.0;254159.8992248062;89;230998.28666666665;252778.02649006623;2;2;327772.18343195267;190057.55539568345;32596.0;1;0;0
695000;1.3476538031525058;254159.8992248062;154;289652.5281385281;252778.02649006623;3;3;522040.97222222225;334480.57597816194;35702.0;1;0;1
290000;1.5585429869313867;254159.8992248062;130;289652.5281385281;252778.02649006623;2;3;197418.125;190057.55539568345;25654.0;1;0;1
79800;1.2260818618506648;254159.8992248062;65;236459.85382830625;252778.02649006623;1;2;129751.72413793103;190057.55539568345;19662.0;1;0;1
165000;1.985974949929936;254159.8992248062;62;236459.85382830625;173195.92741935485;1;1;311978.44736842107;334480.57597816194;16293.0;1;1;0
360000;1.9883162607884093;254159.8992248062;260;290345.9590643275;265952.5438596491;3;3;111267.36956521739;190057.55539568345;19.537;0;1;1
398000;0.2959304290185969;254159.8992248062;111;225398.6948051948;252778.02649006623;2;3;341987.5;334480.57597816194;24509.0;1;1;1
140000;0.7013216022532431;140000.0;72;230998.28666666665;252778.02649006623;1;2;197418.125;190057.55539568345;25654.0;1;0;0
169900;8858.027780382601;254159.8992248062;89;291211.22388059704;252778.02649006623;1;3;166590.6976744186;334480.57597816194;15431.0;1;0;0
115000;11.914600253471315;254159.8992248062;63;230998.28666666665;252778.02649006623;1;2;227430.84246575343;190057.55539568345;24575.0;1;0;1
199000;1.7037028622210912;199000.0;60;291211.22388059704;173195.92741935485;1;1;176404.87931034484;190057.55539568345;17745.0;1;1;0
204900;0.6551015256460101;204900.0;121;225398.6948051948;252778.02649006623;2;4;197418.125;190057.55539568345;25654.0;1;0;1
187000;0.7013216022532431;254159.8992248062;82;291211.22388059704;252778.02649006623;1;3;197418.125;190057.55539568345;25654.0;1;0;1
710000;1.4523289013518663;254159.8992248062;145;289652.5281385281;252778.02649006623;2;4;522040.97222222225;334480.57597816194;35702.0;1;0;0
275000;4.6440810573549;254159.8992248062;106;225398.6948051948;252778.02649006623;2;3;227430.84246575343;190057.55539568345;24575.0;1;1;1
84000;2.3267243621122806;254159.8992248062;90;290345.9590643275;265952.5438596491;1;2;104201.38888888889;190057.55539568345;18025.0;0;0;0
239452;3.818033548333328;239452.0;120;290345.9590643275;265952.5438596491;3;4;227430.84246575343;190057.55539568345;24575.0;0;1;0
260000;3.0124088112350567;260000.0;115;283393.22222222225;252778.02649006623;2;3;380916.2162162162;334480.57597816194;23759.0;1;1;1
215000;0.4545516708109749;254159.8992248062;109;236459.85382830625;252778.02649006623;1;3;327772.18343195267;190057.55539568345;32596.0;1;0;0
162000;1.5744807465338335;254159.8992248062;110;291211.22388059704;252778.02649006623;1;3;197418.125;190057.55539568345;25654.0;1;0;0
390000;0.5950183334159569;390000.0;90;291211.22388059704;252778.02649006623;2;2;327772.18343195267;190057.55539568345;32596.0;1;1;1
129000;1.3006582807255584;254159.8992248062;113;262086.6534090909;252778.02649006623;2;4;104201.38888888889;190057.55539568345;18025.0;1;1;0
193600;0.305122011107909;254159.8992248062;70;262086.6534090909;173195.92741935485;1;1;327772.18343195267;190057.55539568345;32596.0;1;0;0
139000;1.1663302898170045;254159.8992248062;105;225398.6948051948;252778.02649006623;1;2;129751.72413793103;190057.55539568345;19662.0;1;1;0
369000;0.43434372761246426;254159.8992248062;174;225398.6948051948;252778.02649006623;3;4;327772.18343195267;190057.55539568345;32596.0;1;1;0
65900;1.2614694939937992;254159.8992248062;73;230998.28666666665;252778.02649006623;1;3;137694.44444444444;190057.55539568345;19662.0;0;0;0
112000;2.0430186225461755;254159.8992248062;105;236459.85382830625;252778.02649006623;1;3;170424.95833333334;190057.55539568345;19537.0;0;0;0
342000;1.3986550777139557;342000.0;125;225398.6948051948;252778.02649006623;3;4;197418.125;190057.55539568345;25654.0;1;1;1
660000;0.21686596667858754;254159.8992248062;193;262086.6534090909;421922.0689655172;3;3;288867.7966101695;334480.57597816194;19921.0;1;0;1
199900;1.0780125507040283;254159.8992248062;85;291211.22388059704;252778.02649006623;1;3;525095.0;334480.57597816194;29160.0;1;0;0
279000;0.354144721525366;254159.8992248062;93;225398.6948051948;252778.02649006623;2;3;256438.88888888888;334480.57597816194;18304.0;1;0;0
181500;0.7610686250416456;254159.8992248062;96;230998.28666666665;252778.02649006623;1;2;219496.55172413794;334480.57597816194;16822.0;1;0;0
179900;4.502932487563158;254159.8992248062;125;236459.85382830625;252778.02649006623;2;3;157271.42857142858;190057.55539568345;20471.0;1;1;1
48000;2.9406304007121107;48000.0;74;230998.28666666665;252778.02649006623;1;2;191365.7;190057.55539568345;24683.0;1;0;0
290000;1.3214172968127416;254159.8992248062;80;289652.5281385281;252778.02649006623;1;3;522040.97222222225;334480.57597816194;35702.0;1;0;0
255000;0.4239011604596917;254159.8992248062;125;236459.85382830625;252778.02649006623;2;3;256438.88888888888;334480.57597816194;18304.0;1;1;1
171000;2.644584738695829;171000.0;88;230998.28666666665;252778.02649006623;2;3;176404.87931034484;190057.55539568345;17745.0;1;1;1
515000;0.305122011107909;254159.8992248062;125;230998.28666666665;252778.02649006623;2;2;327772.18343195267;190057.55539568345;32596.0;1;0;0
178000;1.1500715844207672;254159.8992248062;70;236459.85382830625;252778.02649006623;1;3;219666.66666666666;334480.57597816194;17704.0;1;0;0
39000;2.6510724560599126;254159.8992248062;86;262086.6534090909;252778.02649006623;1;3;90312.65868263473;190057.55539568345;18614.0;0;0;0
335000;0.3250256280376426;254159.8992248062;150;262086.6534090909;252778.02649006623;2;4;327772.18343195267;190057.55539568345;32596.0;1;0;1
98000;1.2058896846694862;98000.0;102;291211.22388059704;252778.02649006623;2;4;197418.125;190057.55539568345;25654.0;1;0;0
1400000;1.7230416136071187;254159.8992248062;133;291211.22388059704;252778.02649006623;2;4;909090.9090909091;334480.57597816194;35207.0;1;1;1
113000;1.6432391096150405;254159.8992248062;105;230998.28666666665;252778.02649006623;1;3;104201.38888888889;190057.55539568345;18025.0;1;0;0
46000;1.6432391096150405;46000.0;74;262086.6534090909;252778.02649006623;1;2;104201.38888888889;190057.55539568345;18025.0;0;1;1
349000;0.8655119569531946;254159.8992248062;68;289652.5281385281;252778.02649006623;1;2;612584.0909090909;334480.57597816194;35944.0;1;0;0
289000;2.1133734375860627;254159.8992248062;100;236459.85382830625;252778.02649006623;2;3;341987.5;334480.57597816194;24509.0;0;0;0
225000;3.0737485106451934;282350.0;88;225398.6948051948;252778.02649006623;2;3;227430.84246575343;190057.55539568345;24575.0;1;1;1
130000;4.484605526759685;254159.8992248062;70;236459.85382830625;252778.02649006623;1;3;166590.6976744186;334480.57597816194;15431.0;0;0;0
105000;1.2722308266258102;254159.8992248062;32;291211.22388059704;173195.92741935485;1;1;238646.66666666666;190057.55539568345;25912.0;1;0;0
200000;8858.027780382601;254159.8992248062;90;236459.85382830625;252778.02649006623;2;3;166590.6976744186;334480.57597816194;15431.0;1;1;0
157000;8858.027780382601;254159.8992248062;65;225398.6948051948;252778.02649006623;1;2;166590.6976744186;334480.57597816194;15431.0;1;0;1
130000;2.108188367496882;254159.8992248062;68;225398.6948051948;252778.02649006623;1;2;311978.44736842107;334480.57597816194;16293.0;1;0;0
69000;2.1054075656882167;254159.8992248062;120;230998.28666666665;252778.02649006623;1;3;104201.38888888889;190057.55539568345;18025.0;1;0;0
249000;0.8021446511017181;254159.8992248062;56;236459.85382830625;252778.02649006623;1;2;421456.0;334480.57597816194;35944.0;1;1;0
315000;1.1855351860380672;254159.8992248062;78;225398.6948051948;173195.92741935485;1;1;525095.0;334480.57597816194;29160.0;1;0;0
675000;0.8390268399247749;254159.8992248062;145;289652.5281385281;252778.02649006623;2;5;612584.0909090909;334480.57597816194;35944.0;1;1;0
125000;0.4196811360257195;254159.8992248062;92;230998.28666666665;252778.02649006623;1;3;293246.6666666667;190057.55539568345;25834.0;1;0;0
195000;0.5962733946803238;254159.8992248062;80;236459.85382830625;252778.02649006623;1;3;421456.0;334480.57597816194;35944.0;1;0;0
160000;0.31516783502805723;254159.8992248062;122;262086.6534090909;252778.02649006623;1;5;256438.88888888888;334480.57597816194;18304.0;0;0;0
520000;2.1305769808756927;254159.8992248062;290;290345.9590643275;265952.5438596491;3;4;909090.9090909091;334480.57597816194;35207.0;1;1;1
374000;2.9795100189064265;374000.0;396;290345.9590643275;265952.5438596491;4;5;249431.80327868852;190057.55539568345;28580.0;0;1;1
400000;0.3955359514709004;254159.8992248062;98;230998.28666666665;252778.02649006623;2;3;421456.0;334480.57597816194;35944.0;1;0;0
82000;1.6543584818323;254159.8992248062;95;236459.85382830625;252778.02649006623;1;3;90312.65868263473;190057.55539568345;18614.0;1;0;0
240000;0.4155688393608857;254159.8992248062;58;225398.6948051948;252778.02649006623;1;2;179383.33333333334;334480.57597816194;15108.0;1;0;0
550000;0.5173033931109309;550000.0;241;291211.22388059704;252778.02649006623;3;3;327772.18343195267;190057.55539568345;32596.0;1;0;0
239452;3.818033548333328;239452.0;120;290345.9590643275;265952.5438596491;3;4;227430.84246575343;190057.55539568345;24575.0;0;1;0
160000;0.6850373744480412;160000.0;85;225398.6948051948;252778.02649006623;1;3;286030.76923076925;190057.55539568345;26676.0;1;0;0
680000;1.3767802015735628;254159.8992248062;155;225398.6948051948;252778.02649006623;3;5;522040.97222222225;334480.57597816194;35702.0;1;1;0
45600;1.88357196713733;45600.0;100;290345.9590643275;265952.5438596491;1;2;98782.1;190057.55539568345;18984.0;0;0;0
67000;1.7621501569548532;254159.8992248062;74;236459.85382830625;252778.02649006623;1;3;111267.36956521739;190057.55539568345;19.537;0;0;0
119000;2.7034647747132463;254159.8992248062;200;290345.9590643275;104785.71428571429;1;2;225700.0;334480.57597816194;14718.0;0;0;0
107900;0.305122011107909;254159.8992248062;40;291211.22388059704;173195.92741935485;1;1;238646.66666666666;190057.55539568345;25912.0;1;0;0
170000;1.0447316863442746;254159.8992248062;80;283393.22222222225;252778.02649006623;1;3;239104.6;334480.57597816194;18667.0;1;0;0
59000;0.9187182514863032;254159.8992248062;93;289652.5281385281;252778.02649006623;1;4;191365.7;190057.55539568345;24683.0;1;0;0
375000;2.9795100189064265;254159.8992248062;396;290345.9590643275;265952.5438596491;4;5;249431.80327868852;190057.55539568345;28580.0;0;1;1
160000;1.5461430337672155;160000.0;110;225398.6948051948;252778.02649006623;2;6;90312.65868263473;190057.55539568345;18614.0;0;1;1
225000;1.4789855396936913;254159.8992248062;92;291211.22388059704;252778.02649006623;2;3;104201.38888888889;190057.55539568345;18025.0;1;1;1
135000;1.5094968255790582;135000.0;92;283393.22222222225;252778.02649006623;1;3;327772.18343195267;190057.55539568345;32596.0;0;0;1
220000;1.3372197824791925;254159.8992248062;85;291211.22388059704;252778.02649006623;2;2;197142.3076923077;334480.57597816194;17409.0;1;0;1
311000;0.21686596667858754;254159.8992248062;100;262086.6534090909;252778.02649006623;2;3;256438.88888888888;334480.57597816194;18304.0;1;0;1
96000;1.7702223089233784;254159.8992248062;71;262086.6534090909;252778.02649006623;1;3;104201.38888888889;190057.55539568345;18025.0;1;0;0
260000;1.5877893579785416;260000.0;143;291211.22388059704;252778.02649006623;2;4;197418.125;190057.55539568345;25654.0;1;1;1
58000;12.354911245364823;254159.8992248062;200;290345.9590643275;265952.5438596491;1;4;331666.6666666667;190057.55539568345;20471.0;0;0;0
135000;0.7069150453713179;254159.8992248062;82;225398.6948051948;252778.02649006623;1;3;293246.6666666667;190057.55539568345;25834.0;1;0;0
146900;0.0;254159.8992248062;64;262086.6534090909;252778.02649006623;1;3;288867.7966101695;334480.57597816194;19921.0;1;0;0
75000;36.518557572557505;254159.8992248062;70;225398.6948051948;252778.02649006623;1;3;197418.125;190057.55539568345;25654.0;1;0;1
340000;2.1133734375860627;254159.8992248062;95;230998.28666666665;252778.02649006623;1;2;341987.5;334480.57597816194;24509.0;1;0;0
225900;3.7530219101894686;254159.8992248062;125;290345.9590643275;265952.5438596491;3;4;308658.2916666667;190057.55539568345;22352.0;0;0;0
108000;14.505634455077224;254159.8992248062;84;262086.6534090909;252778.02649006623;2;3;104201.38888888889;190057.55539568345;18025.0;1;1;1
930000;0.8390268399247749;254159.8992248062;140;230998.28666666665;252778.02649006623;3;4;612584.0909090909;334480.57597816194;35944.0;1;0;0
700000;1.0150685119241023;254159.8992248062;144;230998.28666666665;252778.02649006623;2;3;612584.0909090909;334480.57597816194;35944.0;1;0;0
127000;2.5343862381235613;254159.8992248062;121;289652.5281385281;421922.0689655172;2;3;168983.80555555556;190057.55539568345;24683.0;1;0;1
169000;3.002687692374605;254159.8992248062;89;291211.22388059704;252778.02649006623;2;4;249431.80327868852;190057.55539568345;28580.0;1;1;1
206000;3.349164822797369;254159.8992248062;101;262086.6534090909;252778.02649006623;2;3;249431.80327868852;190057.55539568345;28580.0;1;1;1
725000;1.3767802015735628;254159.8992248062;140;289652.5281385281;252778.02649006623;2;3;522040.97222222225;334480.57597816194;35702.0;1;0;0
524000;0.32756621259857993;254159.8992248062;145;230998.28666666665;252778.02649006623;2;3;327772.18343195267;190057.55539568345;32596.0;1;0;0
125000;2.8400761423744707;254159.8992248062;75;230998.28666666665;252778.02649006623;1;2;227430.84246575343;190057.55539568345;24575.0;1;0;0
175000;0.927507288623577;254159.8992248062;99;225398.6948051948;252778.02649006623;1;4;239104.6;334480.57597816194;18667.0;1;0;0
83600;1.749692651889314;254159.8992248062;74;225398.6948051948;252778.02649006623;1;3;111267.36956521739;190057.55539568345;19.537;1;0;1
229000;2.1133734375860627;254159.8992248062;53;291211.22388059704;252778.02649006623;1;2;341987.5;334480.57597816194;24509.0;1;0;0
280000;0.7804589339889864;254159.8992248062;100;225398.6948051948;252778.02649006623;2;3;238646.66666666666;190057.55539568345;25912.0;1;1;1
290000;0.8248389172576017;254159.8992248062;75;230998.28666666665;252778.02649006623;2;2;182264.6875;334480.57597816194;14536.0;1;1;1
289000;1.2638236558193576;254159.8992248062;90;236459.85382830625;252778.02649006623;2;3;293246.6666666667;190057.55539568345;25834.0;1;1;1
75600;2.644584738695829;75600.0;63;225398.6948051948;173195.92741935485;1;1;90312.65868263473;190057.55539568345;18614.0;1;0;0
250000;0.7798805525736572;254159.8992248062;82;225398.6948051948;252778.02649006623;2;2;216421.05263157896;334480.57597816194;19404.0;1;1;0
139000;1.3372197824791925;254159.8992248062;101;291211.22388059704;421922.0689655172;2;4;197142.3076923077;334480.57597816194;17409.0;1;0;1
54400;1.5734490933965275;254159.8992248062;64;262086.6534090909;252778.02649006623;1;3;137694.44444444444;190057.55539568345;19662.0;1;0;0
185000;1.3889708800393612;254159.8992248062;85;291211.22388059704;252778.02649006623;1;3;197142.3076923077;334480.57597816194;17409.0;1;0;0
95000;2.327883267339534;95000.0;79;225398.6948051948;252778.02649006623;1;2;111267.36956521739;190057.55539568345;19.537;1;1;1
180000;1.1222866956954238;254159.8992248062;93;236459.85382830625;252778.02649006623;1;3;114894.54545454546;190057.55539568345;17745.0;0;0;0
203000;2.644584738695829;203000.0;96;289652.5281385281;252778.02649006623;2;4;176404.87931034484;190057.55539568345;17745.0;1;1;1
137000;0.7736783428623942;254159.8992248062;71;230998.28666666665;252778.02649006623;1;2;182264.6875;334480.57597816194;14536.0;1;0;0
245000;1.0293968360231394;254159.8992248062;80;274504.0;252778.02649006623;1;3;219496.55172413794;334480.57597816194;16822.0;1;0;0
192000;1.2436158494060192;254159.8992248062;67;230998.28666666665;252778.02649006623;1;2;166566.66666666666;334480.57597816194;16549.0;1;1;0
46400;0.01856246264644492;254159.8992248062;89;225398.6948051948;252778.02649006623;1;3;104201.38888888889;190057.55539568345;18025.0;1;0;0
460000;1.1042167047059868;254159.8992248062;110;230998.28666666665;252778.02649006623;2;4;612584.0909090909;334480.57597816194;35944.0;1;0;0
248000;0.9187182514863032;254159.8992248062;104;262086.6534090909;252778.02649006623;2;4;191365.7;190057.55539568345;24683.0;1;1;1
415000;1.3889389670506032;254159.8992248062;100;230998.28666666665;252778.02649006623;2;3;318473.3333333333;334480.57597816194;21511.0;1;1;1
400000;1.4229471406201066;254159.8992248062;130;236459.85382830625;252778.02649006623;2;4;318473.3333333333;334480.57597816194;21511.0;1;0;0
150000;0.8248389172576017;254159.8992248062;78;283393.22222222225;252778.02649006623;1;3;182264.6875;334480.57597816194;14536.0;1;0;0
220000;0.1609287336285382;254159.8992248062;60;230998.28666666665;173195.92741935485;1;1;288867.7966101695;334480.57597816194;19921.0;1;0;1
397000;1.3889389670506032;254159.8992248062;100;236459.85382830625;252778.02649006623;4;3;318473.3333333333;334480.57597816194;21511.0;1;1;1
312000;0.8578985007989051;312000.0;120;225398.6948051948;252778.02649006623;2;3;327772.18343195267;190057.55539568345;32596.0;1;1;1
373000;1.814952753076628;254159.8992248062;80;289652.5281385281;252778.02649006623;2;3;341987.5;334480.57597816194;24509.0;1;0;0
240000;0.0;254159.8992248062;118;225398.6948051948;252778.02649006623;1;4;288867.7966101695;334480.57597816194;19921.0;1;0;0
159000;3.63132265316148;254159.8992248062;44;291211.22388059704;173195.92741935485;1;1;249431.80327868852;190057.55539568345;28580.0;1;1;1
94000;1.1499115135079567;254159.8992248062;85;236459.85382830625;252778.02649006623;1;3;129751.72413793103;190057.55539568345;19662.0;0;0;1
89900;1.80915716620584;254159.8992248062;90;225398.6948051948;252778.02649006623;1;3;90312.65868263473;190057.55539568345;18614.0;1;0;0
175000;0.6252809194659239;254159.8992248062;64;230998.28666666665;252778.02649006623;2;2;182264.6875;334480.57597816194;14536.0;0;0;0
110000;4.066042130799416;254159.8992248062;50;230998.28666666665;173195.92741935485;1;1;227430.84246575343;190057.55539568345;24575.0;1;1;1
62000;2.5770150578111872;62000.0;106;262086.6534090909;252778.02649006623;2;4;197418.125;190057.55539568345;25654.0;0;0;0
299000;1.1855351860380672;254159.8992248062;71;262086.6534090909;252778.02649006623;1;2;525095.0;334480.57597816194;29160.0;1;0;0
178000;2.9119491018603396;254159.8992248062;119;290345.9590643275;265952.5438596491;2;3;104201.38888888889;190057.55539568345;18025.0;0;1;0
275000;1.0620893326415592;254159.8992248062;139;262086.6534090909;252778.02649006623;2;4;191365.7;190057.55539568345;24683.0;1;1;0
73900;1.6392328111689098;254159.8992248062;71;225398.6948051948;252778.02649006623;1;3;104201.38888888889;190057.55539568345;18025.0;1;0;0
118000;0.8260522189420613;254159.8992248062;55;236459.85382830625;252778.02649006623;1;2;219496.55172413794;334480.57597816194;16822.0;0;0;0
139900;2.17578758181019;254159.8992248062;85;289652.5281385281;252778.02649006623;2;3;129749.85714285714;190057.55539568345;26645.0;1;1;1
260000;1.8631239643412048;254159.8992248062;87;291211.22388059704;252778.02649006623;2;3;239080.5483870968;334480.57597816194;19221.0;1;0;0
77900;17.582697166705472;254159.8992248062;72;236459.85382830625;252778.02649006623;1;2;104201.38888888889;190057.55539568345;18025.0;1;0;0
130000;1.5585429869313867;254159.8992248062;112;236459.85382830625;252778.02649006623;1;3;197418.125;190057.55539568345;25654.0;1;0;0
284000;0.3382702520049173;281850.0;72;262086.6534090909;252778.02649006623;2;2;327772.18343195267;190057.55539568345;32596.0;1;0;0
153000;1.2522932651568677;254159.8992248062;70;236459.85382830625;252778.02649006623;1;3;219496.55172413794;334480.57597816194;16822.0;1;0;0
290000;1.8631239643412048;254159.8992248062;80;262086.6534090909;252778.02649006623;1;2;239080.5483870968;334480.57597816194;19221.0;1;1;1
357000;0.3250256280376426;254159.8992248062;162;230998.28666666665;252778.02649006623;2;3;327772.18343195267;190057.55539568345;32596.0;1;0;0
205000;0.6850373744480412;254159.8992248062;136;291211.22388059704;252778.02649006623;2;4;327772.18343195267;190057.55539568345;32596.0;1;0;0
440000;0.8021446511017181;254159.8992248062;105;262086.6534090909;252778.02649006623;1;3;421456.0;334480.57597816194;35944.0;1;0;0
140000;0.7013216022532431;254159.8992248062;72;230998.28666666665;252778.02649006623;1;2;197418.125;190057.55539568345;25654.0;1;0;0
76000;1.690875333568663;254159.8992248062;87;291211.22388059704;252778.02649006623;1;3;104201.38888888889;190057.55539568345;18025.0;1;0;0
66200;1.2058896846694862;254159.8992248062;60;236459.85382830625;252778.02649006623;1;2;90312.65868263473;190057.55539568345;18614.0;1;0;0
230000;0.2981581653008196;254159.8992248062;115;236459.85382830625;252778.02649006623;2;6;215743.75;334480.57597816194;13668.0;1;0;0
269000;2.3879730311159744;269000.0;100;262086.6534090909;252778.02649006623;1;4;341987.5;334480.57597816194;24509.0;1;0;1
64200;1.4089125160890832;254159.8992248062;81;291211.22388059704;252778.02649006623;1;3;191365.7;190057.55539568345;24683.0;0;0;0
78000;0.9109516983672912;254159.8992248062;99;225398.6948051948;252778.02649006623;1;3;114894.54545454546;190057.55539568345;17745.0;1;0;1
390000;3.7530219101894686;254159.8992248062;260;290345.9590643275;265952.5438596491;3;4;308658.2916666667;190057.55539568345;22352.0;0;1;1
139000;2.890444836705931;254159.8992248062;157;290345.9590643275;371941.38;18;3;104201.38888888889;190057.55539568345;18025.0;0;1;0
219000;1.4663033373202663;219000.0;73;230998.28666666665;252778.02649006623;1;3;219496.55172413794;334480.57597816194;16822.0;1;0;0
175000;0.9667765841616256;254159.8992248062;89;225398.6948051948;252778.02649006623;1;2;197418.125;190057.55539568345;25654.0;1;1;1
107000;1.0662821648869354;254159.8992248062;73;283393.22222222225;252778.02649006623;2;3;421456.0;334480.57597816194;35944.0;0;0;1
275000;2.2120928796155384;254159.8992248062;90;225398.6948051948;252778.02649006623;2;3;341987.5;334480.57597816194;24509.0;1;0;0
594900;1.985974949929936;254159.8992248062;300;290345.9590643275;265952.5438596491;3;6;311978.44736842107;334480.57597816194;16293.0;0;1;0
299000;0.679794962864345;254159.8992248062;120;291211.22388059704;252778.02649006623;2;4;238646.66666666666;190057.55539568345;25912.0;1;0;0
135000;0.6605007349311217;254159.8992248062;76;236459.85382830625;252778.02649006623;1;3;327772.18343195267;190057.55539568345;32596.0;1;0;0
93000;1.2116193327649218;93000.0;71;236459.85382830625;252778.02649006623;1;3;129751.72413793103;190057.55539568345;19662.0;1;1;0
69900;1.7702223089233784;254159.8992248062;79;230998.28666666665;252778.02649006623;1;3;90312.65868263473;190057.55539568345;18614.0;1;0;0
189500;1.6773915307888;254159.8992248062;89;236459.85382830625;252778.02649006623;1;3;184121.21212121213;334480.57597816194;14943.0;1;0;0
219000;1.4763122669982651;254159.8992248062;81;262086.6534090909;252778.02649006623;1;2;318473.3333333333;334480.57597816194;21511.0;1;0;0
380000;0.6924035096396808;254159.8992248062;197;291211.22388059704;252778.02649006623;3;5;238646.66666666666;190057.55539568345;25912.0;1;1;0
110000;1.6543584818323;254159.8992248062;69;262086.6534090909;173195.92741935485;1;1;90312.65868263473;190057.55539568345;18614.0;1;0;0
251500;9.301895204153878;251500.0;270;290345.9590643275;371941.38;3;4;227430.84246575343;190057.55539568345;24575.0;0;1;0
189000;9132.082276605019;254159.8992248062;60;225398.6948051948;421922.0689655172;1;2;216421.05263157896;334480.57597816194;19404.0;1;0;0
169000;1.5185996772749004;254159.8992248062;78;262086.6534090909;252778.02649006623;1;3;239104.6;334480.57597816194;18667.0;1;0;0
90000;2.204707559343809;90000.0;59;290345.9590643275;104785.71428571429;1;1;98782.1;190057.55539568345;18984.0;0;0;1
665000;0.9082450371379164;254159.8992248062;128;230998.28666666665;252778.02649006623;2;3;522040.97222222225;334480.57597816194;35702.0;1;1;0
285230;0.8248389172576017;254159.8992248062;107;225398.6948051948;252778.02649006623;2;3;182264.6875;334480.57597816194;14536.0;1;1;1
179000;2.999301166554742;254159.8992248062;185;225398.6948051948;252778.02649006623;2;3;191365.7;190057.55539568345;24683.0;1;1;0
